sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
sl	0	0	-0.0125	0.016807	13.76667	17.63236	22.54103	18.15385	30	-3.865693	-16.23333	-12.36764	-8.774359	0.521487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.191078	0.05625	0.040625	0.08125	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	0.2233696	0.1700062	0.00240207	0.00185279
sl	0.025	0.025	0.025	0.016807	13.13974	18.10256	20.03974	16.58974	36	-4.962812	-22.86026	-17.89744	-6.9	-1.512812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.165135	0.045	0.035	0.06	0.777778	NA	NA	NA	NA	NA	NA	NA	NA	0.2998263	0.3186072	0.00322648	0.00340964
sl	0	0	-0.0125	0.016807	12.25	16.92706	18.36538	15.30769	34	-4.677065	-21.75	-17.07294	-6.115385	-1.619373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162104	0.05	0.04	0.065	0.8	NA	NA	NA	NA	NA	NA	NA	NA	0.2781372	0.4065621	0.0030423	0.00442575
sl	0	0	-0.175	0.066038	12.52436	16.92706	23.0141	17.76923	29	-4.402706	-16.47564	-12.07293	-10.48974	0.842166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203945	0.06125	0.03875	0.09125	0.632653	NA	NA	NA	NA	NA	NA	NA	NA	0.2979913	0.1697046	0.00311872	0.0018821
sl	0.1	0.1	0.1	0.068966	9.858974	15.51648	15.3718	12.61538	29	-5.657502	-19.14103	-13.48352	-5.512821	-2.901092	2.5	2.727273	3.5	3	3	-0.227273	-0.5	-0.272727	-1	0.272727	0.16483	0.06125	0.030625	0.0875	0.5	0.0408985	0.0195358	98.75	49.104	0.7388447	0.0213627	0.6986509	49.646	0.3430889	0.3308498	0.00391606	0.00378945
sl	0.125	0.125	-0.1125	0.023438	9.905128	14.81118	16.65897	13.28205	28	-4.906054	-18.09487	-13.18882	-6.753846	-1.529131	7.2	7.68	13.3	10.25	6	-0.48	1.2	1.68	-6.1	2.57	0.173314	0.07	0.03	0.1	0.428571	0.0263431	0.0219747	63.65	54.2714	0.1813146	0.0043684	0.1594019	9.3786	0.3314174	0.4379091	0.0041093	0.00517643
sl	0.1	0.1	0.1	0.068966	11.92949	15.51648	19.50641	15.71795	24	-3.586989	-12.07051	-8.483524	-7.576923	0.201472	0	0	0	0	0	0	0	0	0	0	0.198038	0.075	0.035	0.115	0.466667	NA	NA	182.25	51.4579	NA	NA	1.264615	130.7921	0.05650352	0.08452792	0.0008164	0.0012541
sl	0	0	-0.0125	0.016807	15.42949	19.98334	29.64744	22.53846	30	-4.553854	-14.57051	-10.01666	-14.21795	2.555121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199731	0.05625	0.040625	0.08125	0.722222	NA	NA	NA	NA	NA	NA	NA	NA	0.1776821	-0.07567093	0.00184192	0.0009631
sl	0.05	0.05	0.05	0.033898	17.90641	21.39393	29.52949	23.71795	28	-3.487519	-10.09359	-6.60607	-11.62308	2.324019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.264727	0.0675	0.036875	0.1025	0.546296	0.184735	0.0173736	198.5	55.1963	2.363971	0.1673614	1.279893	143.3037	0.05062322	0.1175552	0.0007314	0.0016126
sl	0.975	0.025	-0.025	0.016807	17.90641	21.39393	29.52949	23.71795	28	-3.487519	-10.09359	-6.60607	-11.62308	2.324019	16.83131	17.73929	16.11606	16.47368	19	-0.907986	-2.168691	-1.260705	0.71525	-1.265611	0.264727	0.0675	0.036875	0.1025	0.546296	NA	NA	NA	NA	NA	NA	NA	NA	0.0651693	0.1323762	0.0009485	0.0018297
sl	0.05	0.05	-0.2125	0.065442	17.50641	21.15883	29.41667	23.46154	28	-3.652421	-10.49359	-6.841169	-11.91026	2.302707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.266885	0.0675	0.036875	0.1025	0.546296	0.0189042	0.0164797	70	51.3954	0.1372548	0.0024245	0.3089466	18.6046	0.2906385	0.264357	0.0034773	0.0031332
sl	0	0	-0.0125	0.016807	14.55897	19.27805	26.67179	20.61538	28	-4.719072	-13.44103	-8.721954	-12.11282	1.337338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.250707	0.06125	0.030625	0.0875	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.2496569	0.2423389	0.00245926	0.00237809
sl	0	0	-0.0125	0.016807	16.2	15.98667	18.15897	17.17949	19	0.213327	-2.8	-3.013327	-1.958974	1.192815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.190102	0.04375	0.028125	0.05625	0.642857	NA	NA	NA	NA	NA	NA	NA	NA	-0.05259668	-0.08162083	0.0006857	0.0009912
sl	0	0	-0.125	0.067273	20.00769	19.74824	14.8641	17.4359	35	0.25945	-14.99231	-15.25176	5.14359	-2.312345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21454	0.0375	0.031875	0.045	0.85	NA	NA	NA	NA	NA	NA	NA	NA	-0.05325091	0.1172286	0.000659	0.0012939
sl	0	0	-0.0125	0.016807	20.88077	19.74824	16.9141	18.89744	31	1.132527	-10.11923	-11.25176	3.966667	-0.850807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.200188	0.04375	0.028125	0.05625	0.642857	NA	NA	NA	NA	NA	NA	NA	NA	-0.3345182	-0.2295141	0.00379299	0.00241078
