sclass	DAF_1	MAF_1	DDAF_1	FST_1	ThetaPi_1	ThetaS_1	ThetaH_1	ThetaL_1	ThetaXi_1	TajD_1	FuLiF_1	FuLiD_1	FayWuH_1	ZengE_1	Theta1Pi_1	Theta1S_1	Theta1H_1	Theta1L_1	Theta1Xi_1	TajD1_1	FuLiF1_1	FuLiD1_1	FayWuH1_1	ZengE1_1	ZA_1	H1_1	H2_1	H12_1	H2.H1_1	iHH1_1	iHH0_1	SL1_1	SL0_1	iHS_1	DiHH_1	nSL_1	DnSL_1	XPEHH_12	XPEHH_13	DXPEHH_12	DXPEHH_13
ss	0.1	0.1	0.1	0.068966	15.93333	22.09922	10.8359	13.38462	41	-6.165891	-25.06667	-18.90078	5.097436	-8.714609	0.5	0.545455	0.166667	0.333333	1	-0.045455	-0.5	-0.454545	0.333333	-0.212121	0.064663	0.03875	0.033125	0.04625	0.854839	0.120854	0.00565388	166.25	21.1619	3.062241	0.1152001	2.06129	145.0881	-1.183275	-1.356871	0.01255401	0.01657598
ss	0.05	0.05	0.05	0.033898	13.60385	15.28138	13.62692	13.61538	22	-1.677532	-8.396154	-6.718622	-0.023077	-1.665994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.262485	0.055	0.039375	0.08	0.715909	0.106358	0.0159111	125.5	41.9317	1.899794	0.0904469	1.096264	83.5683	-0.2240736	-0.2582436	0.0034768	0.0040639
ss	0	0	0	NA	21.20769	21.62903	22.89487	22.05128	25	-0.421335	-3.792308	-3.370972	-1.687179	0.422254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199162	0.0625	0.046875	0.0875	0.75	NA	NA	NA	NA	NA	NA	NA	NA	-0.08532282	-0.4366836	0.00058666	0.00385686
ss	0.025	0.025	0.025	0.016807	12.25	15.28138	9.032051	10.64103	26	-3.031378	-13.75	-10.71862	3.217949	-4.640353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.105828	0.04875	0.03875	0.06875	0.794872	NA	NA	NA	NA	NA	NA	NA	NA	-0.9692702	-0.7773709	0.0173531	0.01137715
ss	0.55	0.45	0.55	0.44898	6.529487	8.933729	1.932051	4.230769	14	-2.404242	-7.470513	-5.066271	4.597436	-4.70296	5.311688	5.212107	2.78355	4.047619	6	0.099581	-0.688312	-0.787893	2.528139	-1.164488	0.081941	0.05125	0.04125	0.06625	0.804878	0.0147903	0.0210784	30.6818	43.8693	-0.3542773	0.0062881	-0.3575451	13.1875	-1.192529	-0.9408469	0.01866642	0.01201328
ss	0.125	0.125	0	0.00381	18.66154	18.33765	16.9282	17.79487	21	0.323885	-2.338462	-2.662346	1.733333	-0.542782	12.6	11.52	14.4	13.5	7	1.08	5.6	4.52	-1.8	1.98	0.184002	0.05375	0.038125	0.07875	0.709302	0.0513249	0.0107761	56.2	32.2193	1.560845	0.0405488	0.5563511	23.9807	-0.4606799	-0.3936158	0.00456009	0.00375363
ss	0.575	0.425	0	0.00682	16.46154	19.74824	15.94872	16.20513	24	-3.286704	-7.538462	-4.251757	0.512821	-3.543114	14.94862	15.71469	13.41502	14.18182	21	-0.766077	-6.051383	-5.285306	1.533597	-1.532876	0.115822	0.0525	0.0425	0.0725	0.809524	0.0102452	0.0160183	33.7312	31.5184	-0.4469225	0.0057731	0.06785172	2.2128	-0.3706291	-0.09939396	0.00175123	0.00038647
ss	0.775	0.225	0.775	0.696629	19.96282	19.74824	21.42179	20.69231	21	0.214578	-1.037179	-1.251757	-1.458974	0.944065	19.32043	13.51694	20.67957	20	4	5.80349	15.32043	9.51694	-1.35914	6.48306	0.282901	0.11375	0.05125	0.18875	0.450549	0.027552	0.0520247	60.9806	61.3611	-0.6356435	0.0244727	-0.006220303	0.3805	0.03829028	-0.06694308	0.0004662	0.0008854
ss	0.9	0.1	0.85	0.73	9.224359	9.639023	8.878205	9.051282	7	-0.414664	2.224359	2.639023	0.346154	-0.587741	8.665079	8.681432	7.620635	8.142857	7	-0.016352	1.665079	1.681432	1.044444	-0.538575	0.156804	0.07625	0.05375	0.11375	0.704918	0.0254228	0.0826875	34.6421	53.5	-1.179422	0.0572647	-0.4346119	18.8579	0.01381178	-0.352667	0.0002261	0.0074033
ss	1	0	0	NA	7.310256	10.34432	4.279487	5.794872	14	-3.034061	-6.689744	-3.655682	3.030769	-4.549446	7.310256	10.34432	4.279487	5.794872	14	-3.034061	-6.689744	-3.655682	3.030769	-4.549446	0.040071	0.04625	0.03625	0.06125	0.783784	NA	NA	NA	NA	NA	NA	NA	NA	-0.1516908	-0.2759704	0.0037698	0.0074291
ss	1	0	0	NA	12.63205	15.75157	7.008974	9.820513	20	-3.119523	-7.367949	-4.248426	5.623077	-5.931062	12.63205	15.75157	7.008974	9.820513	20	-3.119523	-7.367949	-4.248426	5.623077	-5.931062	0.108978	0.0425	0.036875	0.05375	0.867647	NA	NA	NA	NA	NA	NA	NA	NA	-0.6487418	-0.376017	0.00711645	0.00349605
ss	1	0	0	NA	14.67051	13.87079	11.32949	13	13	0.799723	1.670513	0.870789	3.341026	-0.870789	14.67051	13.87079	11.32949	13	13	0.799723	1.670513	0.870789	3.341026	-0.870789	0.158776	0.0575	0.041875	0.0825	0.728261	NA	NA	NA	NA	NA	NA	NA	NA	-0.1926563	0.0836673	0.0031033	0.0011044
ss	0.95	0.05	0.9375	0.890788	15.75897	17.63236	23.7282	19.74359	17	-1.873385	-1.241026	0.632359	-7.969231	2.11123	14.9303	16.42237	22.47511	18.7027	12	-1.49207	2.930299	4.422369	-7.544808	2.280334	0.252779	0.05375	0.04375	0.06875	0.813953	0.01218	0.000521841	43.9723	3	3.150188	0.01165816	2.684948	40.9723	0.3783031	0.2957864	0.00321872	0.00259769
ss	1	0	1	1	12.70256	16.45687	12.73333	12.71795	26	-3.754305	-13.29744	-9.543131	-0.030769	-3.73892	12.70256	16.45687	12.73333	12.71795	26	-3.754305	-13.29744	-9.543131	-0.030769	-3.73892	0.12021	0.055	0.039375	0.08	0.715909	NA	NA	NA	NA	NA	NA	NA	NA	-1.090824	-0.7288413	0.0220739	0.0117219
ss	0.025	0.025	0.025	0.016807	9.697436	14.57608	3.94359	6.820513	24	-4.878648	-14.30256	-9.423916	5.753846	-7.755571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.049726	0.0575	0.041875	0.0825	0.728261	NA	NA	NA	NA	NA	NA	NA	NA	-0.5043462	-0.9129649	0.00628333	0.0151403
ss	0.9	0.1	0.8875	0.821231	21.05513	20.68864	17.66282	19.35897	27	0.366493	-5.944872	-6.311365	3.392308	-1.329661	20.77619	19.05092	16.08095	18.42857	22	1.725271	-1.22381	-2.94908	4.695238	-0.622348	0.141211	0.055	0.045	0.075	0.818182	0.00867772	0.0132146	31.7556	31.25	-0.4205635	0.00453688	0.01604971	0.5056	-0.4433059	-0.4872548	0.00332262	0.00371603
ss	1	0	0	NA	13.03333	18.33765	9.941026	11.48718	32	-5.304321	-18.96667	-13.66235	3.092308	-6.850474	13.03333	18.33765	9.941026	11.48718	32	-5.304321	-18.96667	-13.66235	3.092308	-6.850474	0.138426	0.03875	0.02875	0.04875	0.741935	NA	NA	NA	NA	NA	NA	NA	NA	-0.7183758	-0.5034186	0.00773507	0.00481221
ss	1	0	0	NA	11.99103	17.86746	3.957692	7.974359	39	-5.876432	-27.00897	-21.13254	8.033333	-9.893099	11.99103	17.86746	3.957692	7.974359	39	-5.876432	-27.00897	-21.13254	8.033333	-9.893099	0.090299	0.03375	0.028125	0.04125	0.833333	NA	NA	NA	NA	NA	NA	NA	NA	-0.4651651	-0.5153249	0.00523702	0.00597569
ss	0.95	0.05	0.925	0.8575	11.47308	14.34099	13.39872	12.4359	17	-2.867909	-5.526923	-2.659014	-1.925641	-1.905088	10.1266	11.90027	12.41394	11.27027	17	-1.773667	-6.8734	-5.099732	-2.28734	-0.629997	0.195827	0.08375	0.033125	0.12875	0.395522	0.0139522	0.0577713	34.2212	132	-1.420855	0.0438191	-1.349957	97.7788	0.2552938	0.03842511	0.00220752	0.00038829
ss	1	0	0	NA	16.37308	19.27805	15.57564	15.97436	33	-2.904969	-16.62692	-13.72195	0.797436	-3.303687	16.37308	19.27805	15.57564	15.97436	33	-2.904969	-16.62692	-13.72195	0.797436	-3.303687	0.118681	0.0425	0.0325	0.0575	0.764706	NA	NA	NA	NA	NA	NA	NA	NA	-0.3346982	-0.1354986	0.0054115	0.001916
ss	0.825	0.175	0.0625	0.005728	10.35769	12.9304	13.3859	11.8718	15	-2.572705	-4.642308	-2.069603	-3.028205	-1.058602	6.727273	8.131093	9.147727	7.9375	13	-1.40382	-6.272727	-4.868907	-2.420455	-0.193593	0.199987	0.065	0.0425	0.095	0.653846	0.0235713	0.0304008	48.6316	56.7381	-0.2544391	0.0068295	-0.1541724	8.1065	-0.1124653	0.06215086	0.0017728	0.0009557
ss	0.15	0.15	0.0625	0.035945	14.9359	17.63236	18.5	16.71795	23	-2.696462	-8.064103	-5.367641	-3.564103	-0.914411	7.133333	6.131387	7.666667	7.4	2	1.001946	5.133333	4.131387	-0.533333	1.268613	0.146384	0.04125	0.035625	0.0525	0.863636	NA	NA	114.333	27.2415	NA	NA	1.434374	87.0915	-0.2185161	-0.4631508	0.00166722	0.00425733
ss	1	0	0	NA	10.04744	11.75491	13.69615	11.8718	21	-1.70747	-10.95256	-9.245094	-3.648718	0.116889	10.04744	11.75491	13.69615	11.8718	21	-1.70747	-10.95256	-9.245094	-3.648718	0.116889	0.160239	0.1	0.024375	0.14125	0.24375	NA	NA	NA	NA	NA	NA	NA	NA	-0.1372847	-0.1178349	0.0032759	0.002784
ss	0.075	0.075	0.0375	0.026316	10.25	13.16549	3.237179	6.74359	22	-2.915495	-11.75	-8.834505	7.012821	-6.421905	5.333333	5.333333	5.666667	5.5	5	0	0.333333	0.333333	-0.333333	0.166667	0.107941	0.04125	0.03125	0.05125	0.757576	0.197096	0.0110825	140.333	21.1952	2.878324	0.1860135	1.890243	119.1378	-0.8570216	-0.6475522	0.0140395	0.0093689
ss	0.075	0.075	0.0125	0.002232	16.31154	15.28138	12.56026	14.4359	19	1.03016	-2.688462	-3.718622	3.751282	-0.845481	0	0	0	0	0	0	0	0	0	0	0.175862	0.035	0.029375	0.0425	0.839286	0.111552	0.0110241	159.5	22.1359	2.314407	0.1005279	1.974843	137.3641	-0.2351185	-0.3739038	0.00261319	0.00451673
ss	1	0	1	1	13.35128	13.40059	15.57179	14.46154	17	-0.049311	-3.648718	-3.599407	-2.220513	1.060945	13.35128	13.40059	15.57179	14.46154	17	-0.049311	-3.648718	-3.599407	-2.220513	1.060945	0.183766	0.09875	0.023125	0.12625	0.234177	NA	NA	NA	NA	NA	NA	NA	NA	-0.05658277	-0.3155308	0.0004714	0.00334097
ss	0.35	0.35	0.3125	0.186179	12.7641	15.51648	14.00513	13.38462	27	-2.752374	-14.2359	-11.48352	-1.241026	-2.131861	12.14286	11.63473	11.7033	11.92308	14	0.508126	-1.857143	-2.365269	0.43956	0.288346	0.104903	0.03125	0.02875	0.03625	0.92	0.0188005	0.0176464	38.2198	35.9615	0.06335167	0.0011541	0.06090478	2.2583	-0.6496908	-1.000179	0.0085168	0.01654742
ss	0.925	0.075	0.9125	0.855584	6.851282	9.639023	7.405128	7.128205	14	-2.787741	-7.148718	-4.360977	-0.553846	-2.510818	6.576577	9.102757	5.812312	6.194444	13	-2.526181	-6.423423	-3.897243	0.764264	-2.908313	0.106069	0.09125	0.040625	0.1475	0.445205	0.0237921	0.0279617	42.235	50.3333	-0.1614821	0.0041696	-0.1754176	8.0983	0.01534551	0.06943386	0.0002738	0.0011802
ss	0.125	0.125	0.125	0.086957	12.12949	16.22177	4.434615	8.282051	26	-4.092284	-13.87051	-9.778229	7.694872	-7.939719	11.2	9.6	11.3	11.25	4	1.6	7.2	5.6	-0.1	1.65	0.089126	0.03625	0.030625	0.04375	0.844828	0.0410784	0.0111385	51.6	28.2824	1.305075	0.0299399	0.601282	23.3176	-0.7650599	-0.8896832	0.01049508	0.01262845
ss	1	0	0	NA	17.83718	20.45354	13.18846	15.51282	30	-2.616358	-12.16282	-9.546463	4.648718	-4.940717	17.83718	20.45354	13.18846	15.51282	30	-2.616358	-12.16282	-9.546463	4.648718	-4.940717	0.145151	0.03875	0.033125	0.05	0.854839	NA	NA	NA	NA	NA	NA	NA	NA	-0.2809541	-0.2645573	0.00279042	0.00264719
ss	1	0	0	NA	4.570513	7.993336	6.25	5.410256	12	-3.422823	-7.429487	-4.006664	-1.679487	-2.58308	4.570513	7.993336	6.25	5.410256	12	-3.422823	-7.429487	-4.006664	-1.679487	-2.58308	0.034134	0.06625	0.04375	0.10375	0.660377	NA	NA	NA	NA	NA	NA	NA	NA	-0.3797064	-0.1899081	0.0108633	0.0048636
ss	1	0	0	NA	17.14103	17.16216	12.60256	14.8718	14	-0.021138	3.141026	3.162163	4.538462	-2.290368	17.14103	17.16216	12.60256	14.8718	14	-0.021138	3.141026	3.162163	4.538462	-2.290368	0.106304	0.0525	0.0425	0.0725	0.809524	NA	NA	NA	NA	NA	NA	NA	NA	-0.5509649	-0.6891607	0.00701895	0.00974706
ss	1	0	0	NA	23.98205	23.27472	24.53077	24.25641	24	0.707337	-0.017949	-0.725285	-0.548718	0.981696	23.98205	23.27472	24.53077	24.25641	24	0.707337	-0.017949	-0.725285	-0.548718	0.981696	0.213777	0.04	0.034375	0.05125	0.859375	NA	NA	NA	NA	NA	NA	NA	NA	-0.2902451	-0.08159168	0.0037824	0.0009112
ss	1	0	0	NA	12.24359	14.57608	10.21795	11.23077	19	-2.332494	-6.75641	-4.423916	2.025641	-3.345315	12.24359	14.57608	10.21795	11.23077	19	-2.332494	-6.75641	-4.423916	2.025641	-3.345315	0.110813	0.0475	0.031875	0.06625	0.671053	NA	NA	NA	NA	NA	NA	NA	NA	-0.4969742	-0.3140046	0.0100081	0.0057436
ss	0.775	0.225	-0.0875	0.019	20.05256	16.92706	15.17821	17.61538	27	3.125499	-6.947436	-10.07293	4.874359	0.688319	17.80645	14.51819	13.46021	15.63333	15	3.288257	2.806452	-0.481806	4.346237	1.115139	0.242769	0.05875	0.03625	0.08875	0.617021	0.0134411	0.0421832	38.7839	66.7778	-1.143705	0.0287421	-0.5433655	27.9939	-0.6155869	-0.3737474	0.00641561	0.00331948
ss	0.4	0.4	0.4	0.307692	19.4359	20.68864	11.74359	15.58974	26	-1.252738	-6.564103	-5.311365	7.692308	-5.098892	16.39167	15.06828	14.14167	15.26667	12	1.323388	4.391667	3.068279	2.25	0.198388	0.126107	0.03625	0.030625	0.04375	0.844828	0.0133671	0.0110551	32.8083	31.1322	0.1899046	0.002312	0.05243888	1.6761	-0.7368859	-1.179105	0.00594644	0.01310925
ss	0.075	0.075	0.075	0.051282	21.54872	20.92373	19.98974	20.76923	20	0.624985	1.548718	0.923733	1.558974	-0.154503	6.666667	6.666667	8.333333	7.5	5	0	1.666667	1.666667	-1.666667	0.833333	0.208628	0.05125	0.04125	0.07125	0.804878	0.109062	0.00948384	92.6667	32.0833	2.442327	0.09957816	1.060674	60.5834	0.01333376	-0.262375	9.075e-05	0.00218337
ss	0.075	0.075	0.075	0.051282	13.50385	14.57608	9.316667	11.41026	22	-1.072238	-8.496154	-7.423916	4.187179	-3.165827	3.333333	3.333333	5.666667	4.5	1	0	2.333333	2.333333	-2.333333	1.166667	0.155866	0.045	0.039375	0.05625	0.875	0.159334	0.0132284	148.5	28.1562	2.488637	0.1461056	1.662817	120.3438	-0.3684836	-0.4587298	0.0052008	0.0069081
ss	0.95	0.05	0.95	0.926829	6.25641	5.642355	9.333333	7.794872	5	0.614055	1.25641	0.642355	-3.076923	2.152517	5.621622	4.760107	3.783784	4.702703	5	0.861515	0.621622	-0.239893	1.837838	-0.057404	0.099525	0.16	0.054375	0.27375	0.339844	0.0291487	0.261428	41.1081	174.5	-2.193749	0.2322793	-1.44572	133.3919	-0.1762258	0.06276564	0.0032603	0.0009506
ss	1	0	0	NA	9.261538	11.99	3.969231	6.615385	14	-2.728466	-4.738462	-2.009996	5.292308	-5.37462	9.261538	11.99	3.969231	6.615385	14	-2.728466	-4.738462	-2.009996	5.292308	-5.37462	0.064358	0.04625	0.03625	0.06125	0.783784	NA	NA	NA	NA	NA	NA	NA	NA	-0.07060946	-0.455732	0.000902	0.0073458
ss	0.975	0.025	-0.025	0.016807	9.017949	10.10922	16.00769	12.51282	9	-1.091271	0.017949	1.109219	-6.989744	2.403601	8.761134	9.697481	14.44939	11.60526	8	-0.936348	0.761134	1.697481	-5.688259	1.907782	0.195282	0.07	0.039375	0.105	0.5625	NA	NA	NA	NA	NA	NA	NA	NA	-0.6167862	-0.41036	0.0123469	0.0072068
ss	0.625	0.375	0.625	0.526316	30.02308	25.1555	19.41282	24.71795	30	4.867577	0.023077	-4.8445	10.61026	-0.437551	25.3	20.39218	26.45	25.875	9	4.907825	16.3	11.39217	-1.15	5.482825	0.198542	0.0525	0.03	0.075	0.571429	0.0159239	0.00824785	48.0217	37.0238	0.6578686	0.00767605	0.260092	10.9979	-0.8436291	-0.5810581	0.00706886	0.0037215
ss	0.15	0.15	-0.0875	0.010947	20.94744	24.21511	14.79615	17.87179	27	-3.267671	-6.052564	-2.784893	6.151282	-6.343312	14.8	14.0146	13.2	14	11	0.785401	3.8	3.014599	1.6	-0.014599	0.144122	0.03875	0.033125	0.04625	0.854839	0.0692429	0.00629126	53.0667	18.6569	2.398459	0.06295164	1.045334	34.4098	-1.178798	-0.7625277	0.01227297	0.00545689
ss	1	0	0.2	0.080529	15.00641	18.57275	6.480769	10.74359	32	-3.566342	-16.99359	-13.42725	8.525641	-7.829162	15.00641	18.57275	6.480769	10.74359	32	-3.566342	-16.99359	-13.42725	8.525641	-7.829162	0.080176	0.04125	0.03125	0.06125	0.757576	NA	NA	NA	NA	NA	NA	NA	NA	0.4396468	0.3384853	0.00421067	0.00339886
ss	0.9	0.1	0.8375	0.697129	8.814103	13.63569	5.698718	7.25641	20	-4.821589	-11.1859	-6.364309	3.115385	-6.379281	8.333333	11.33409	4.352381	6.342857	13	-3.000758	-4.666667	-1.665909	3.980952	-4.991234	0.051605	0.1	0.0375	0.15	0.375	0.0266678	0.0106589	37.1706	11.6667	0.9170616	0.0160089	1.158779	25.5039	-0.1404456	0.1284124	0.0031154	0.0022864
ss	0.85	0.15	0.85	0.790698	18.38462	17.86746	17.82051	18.10256	21	0.517158	-2.615385	-3.132542	0.564103	0.235106	17.99287	14.42967	13.27986	15.63636	8	3.563202	9.99287	6.429668	4.713012	1.206696	0.216989	0.055	0.045	0.07	0.818182	0.00621476	0.0383154	24.4135	28.3667	-1.818925	0.03210064	-0.1500797	3.9532	-0.1150836	-0.1972064	0.00045505	0.00082581
ss	0.075	0.075	0.0125	0.015625	21.93974	24.21511	19.03461	20.48718	34	-2.275363	-12.06026	-9.784893	2.905128	-3.727928	0.666667	0.666667	0.333333	0.5	1	0	-0.333333	-0.333333	0.333333	-0.166667	0.107756	0.04	0.034375	0.05125	0.859375	0.084395	0.0074	133.167	21.8724	2.434028	0.076995	1.806378	111.2946	-0.8571824	-1.170382	0.00968377	0.01653183
ss	1	0	1	1	19.38718	16.92706	21.74103	20.5641	15	2.460114	4.387179	1.927065	-2.353846	3.637037	19.38718	16.92706	21.74103	20.5641	15	2.460114	4.387179	1.927065	-2.353846	3.637037	0.205681	0.10375	0.06375	0.16375	0.614458	NA	NA	NA	NA	NA	NA	NA	NA	-0.01651642	-0.07906966	0.00015603	0.00081131
ss	0.925	0.075	0.925	0.891566	15.10769	16.45687	15.35385	15.23077	20	-1.349177	-4.892308	-3.543131	-0.246154	-1.2261	14.68468	14.61232	14.25976	14.47222	17	0.072363	-2.315315	-2.387679	0.424925	-0.140099	0.131639	0.04375	0.038125	0.055	0.871429	0.00971916	0.030925	26.2342	67.8333	-1.157466	0.02120584	-0.9499893	41.5991	-0.3452202	-0.5756437	0.00293985	0.00604142
ss	0.075	0.075	-0.025	0.006672	15.83333	24.6853	26.73077	21.28205	40	-8.85197	-24.16667	-15.3147	-10.89744	-3.403252	6.666667	6.666667	7.333333	7	6	0	0.666667	0.666667	-0.666667	0.333333	0.096333	0.0425	0.036875	0.05375	0.867647	0.0264585	0.0101074	94.1667	33.6231	0.9623096	0.0163511	1.029853	60.5436	-0.2182781	-0.1570486	0.001889	0.00126373
ss	1	0	0.0125	0.016807	10.9641	12.4602	8.215385	9.589744	12	-1.496098	-1.035897	0.460201	2.748718	-2.870457	10.9641	12.4602	8.215385	9.589744	12	-1.496098	-1.035897	0.460201	2.748718	-2.870457	0.180398	0.0575	0.0475	0.0775	0.826087	NA	NA	NA	NA	NA	NA	NA	NA	-0.4467325	-0.3997976	0.0100388	0.0083841
ss	0.05	0.05	0.05	0.033898	19.19744	21.86413	14.54615	16.87179	31	-2.66669	-11.80256	-9.135874	4.651282	-4.992331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.149684	0.04625	0.030625	0.065	0.662162	0.0105624	0.0130647	28	39.0398	-0.2126134	0.0025023	-0.3323771	11.0398	0.5040769	0.182232	0.00406275	0.00180879
ss	0.2	0.2	0.2	0.142857	18.27692	19.04295	12.8	15.53846	23	-0.766025	-4.723077	-3.957052	5.476923	-3.504487	12.57143	8.484848	12.57143	12.57143	0	4.08658	12.57143	8.484848	0	4.08658	0.15048	0.04875	0.03875	0.06875	0.794872	0.0460201	0.00583682	86.7857	24.0565	2.064892	0.04018328	1.283037	62.7292	-0.6515685	-0.6210281	0.00413814	0.00386061
ss	0.975	0.025	0.9625	0.926875	10.29872	12.6953	28.82949	19.5641	11	-2.396581	-0.701282	1.695299	-18.53077	6.868804	9.336032	12.06272	27.87449	18.60526	19	-2.726688	-9.663968	-6.93728	-18.53846	6.542543	0.24939	0.09375	0.043125	0.15	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.4346537	0.396231	0.0066013	0.0064641
ss	0.25	0.25	0.0375	0.016726	14.52949	17.63236	11.36795	12.94872	23	-3.102872	-8.470513	-5.367641	3.161538	-4.683642	15.55556	13.43246	13.77778	14.66667	8	2.123097	7.555556	5.432459	1.777778	1.234208	0.082401	0.04375	0.03375	0.05875	0.771429	0.0293567	0.0125597	49.3778	26.0322	0.8490275	0.016797	0.6401667	23.3456	-1.048393	-0.6297387	0.01542204	0.00689647
ss	0.525	0.475	-0.325	0.122508	26.83333	25.86079	21.26923	24.05128	23	0.972539	3.833333	2.860794	5.564103	-1.809512	20.62857	18.34485	19.77143	20.2	17	2.28372	3.628571	1.344852	0.857143	1.855148	0.129664	0.0425	0.0325	0.0575	0.764706	0.0104027	0.0084041	45.2286	28.462	0.2133457	0.0019986	0.4631598	16.7666	-0.6926681	-0.8491768	0.00342072	0.00466402
ss	1	0	0	NA	6.124359	8.228434	8.183333	7.153846	11	-2.104075	-4.875641	-2.771566	-2.058974	-1.074588	6.124359	8.228434	8.183333	7.153846	11	-2.104075	-4.875641	-2.771566	-2.058974	-1.074588	0.088625	0.055	0.045	0.075	0.818182	NA	NA	NA	NA	NA	NA	NA	NA	0.06687361	0.01256572	0.0016807	0.0003353
ss	1	0	0	NA	11.54487	13.87079	11.78846	11.66667	16	-2.325918	-4.455128	-2.129211	-0.24359	-2.204123	11.54487	13.87079	11.78846	11.66667	16	-2.325918	-4.455128	-2.129211	-0.24359	-2.204123	0.183926	0.04875	0.033125	0.0675	0.679487	NA	NA	NA	NA	NA	NA	NA	NA	-0.1062548	-0.1943266	0.0014347	0.002759
ss	0.7	0.3	0.4875	0.236444	14.47051	16.92706	15.52949	15	29	-2.456552	-14.52949	-12.07293	-1.058974	-1.927065	12.37566	14.3905	13.69841	13.03704	18	-2.014836	-5.624339	-3.609502	-1.322751	-1.353461	0.126864	0.04	0.034375	0.05125	0.859375	0.0120974	0.0259756	30.6601	52.1439	-0.7641671	0.0138782	-0.5310451	21.4838	-0.4835751	0.03001656	0.00469266	0.00020027
ss	1	0	0	NA	14.16795	15.28138	20.03718	17.10256	19	-1.11343	-4.832051	-3.718622	-5.869231	1.821186	14.16795	15.28138	20.03718	17.10256	19	-1.11343	-4.832051	-3.718622	-5.869231	1.821186	0.280651	0.065	0.025	0.085	0.384615	NA	NA	NA	NA	NA	NA	NA	NA	-0.2256206	-0.1721257	0.00245639	0.00180802
ss	0.85	0.15	0.825	0.720238	11.84744	17.86746	21.02436	16.4359	27	-6.020022	-15.15256	-9.132542	-9.176923	-1.43156	10.32086	16.6308	20.95187	15.63636	28	-6.309948	-17.67914	-11.3692	-10.63102	-0.99444	0.165089	0.04	0.03	0.05	0.75	0.0206997	0.0204088	48.5437	40.4	0.01415303	0.0002909	0.1836346	8.1437	-0.2780588	-0.2772961	0.0045614	0.0044846
ss	0.825	0.175	0.825	0.758621	12.34872	17.63236	18.42051	15.38462	22	-5.283642	-9.651282	-4.367641	-6.071795	-2.247744	11.89015	15.0302	14.85985	13.375	14	-3.14005	-2.109848	1.030201	-2.969697	-1.655201	0.103903	0.0725	0.0325	0.1025	0.448276	0.0210866	0.0186495	40.1297	39.8095	0.1228184	0.0024371	0.008011131	0.3202	-0.2234528	-0.2800568	0.0031573	0.0040548
ss	0.95	0.05	0.8875	0.761703	10.14231	10.10922	13.90897	12.02564	13	0.033088	-2.857692	-2.890781	-3.766667	1.916422	10.06117	9.996225	11.93883	11	13	0.064942	-2.938834	-3.003775	-1.877667	1.003775	0.139653	0.1075	0.031875	0.14875	0.296512	NA	NA	26.973	200	NA	NA	-2.003481	173.027	-0.5350709	-0.6976101	0.00615206	0.00934523
ss	0	0	0	NA	18.52692	20.45354	22.13974	20.33333	25	-1.926614	-6.473077	-4.546463	-3.612821	-0.120204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16136	0.045	0.039375	0.05625	0.875	NA	NA	NA	NA	NA	NA	NA	NA	-0.0164805	-0.09070835	9.143e-05	0.0005539
ss	0	0	0	NA	9.946154	13.40059	9.951282	9.948718	21	-3.454439	-11.05385	-7.599407	-0.005128	-3.451875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.129202	0.05375	0.038125	0.07875	0.709302	NA	NA	NA	NA	NA	NA	NA	NA	0.07814837	-0.01344244	0.0010321	0.0001914
ss	0.775	0.225	0.775	0.696629	12.12436	17.63236	8.337179	10.23077	32	-5.508001	-19.87564	-14.36764	3.787179	-7.40159	10.74409	14.51819	7.789247	9.266667	27	-3.774108	-16.25591	-12.48181	2.954839	-5.251528	0.076747	0.03	0.0275	0.035	0.916667	0.0124204	0.020196	30.1183	40.2917	-0.4861443	0.0077756	-0.2910125	10.1734	-0.8676054	-0.7902756	0.01079897	0.00955619
ss	0.025	0.025	0.025	0.016807	17.53718	18.10256	10.61667	14.07692	21	-0.565376	-3.462821	-2.897444	6.920513	-4.025633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.133322	0.04	0.03	0.05	0.75	NA	NA	NA	NA	NA	NA	NA	NA	-0.01994042	-0.08315118	0.00019593	0.00084596
ss	1	0	0	NA	13.9	11.04961	12.45897	13.17949	11	2.850388	2.9	0.049612	1.441026	2.129875	13.9	11.04961	12.45897	13.17949	11	2.850388	2.9	0.049612	1.441026	2.129875	0.23516	0.055	0.039375	0.08	0.715909	NA	NA	NA	NA	NA	NA	NA	NA	-0.833583	-0.3896475	0.0174193	0.0062078
ss	0	0	0	NA	19.42051	22.09922	24.16923	21.79487	34	-2.678711	-14.57949	-11.90078	-4.748718	-0.304352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.177268	0.06125	0.030625	0.0875	0.5	NA	NA	NA	NA	NA	NA	NA	NA	-0.2003382	-0.1117824	0.0024081	0.0012261
